2024-8-20 21:32:00-debug: %cImport%c: /Applications/Cocos/Creator/3.7.4/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/DT.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/DT.pngbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/avatar.pngbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/MK.atlasbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/MK.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/DT.png
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/MK.pngbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/avatar.pngbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/avatar.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/MK.png
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/avatar.png@f9941background: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/DT.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/MK.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/DT.png@f9941background: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/avatar.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/MK.png@f9941background: #aaff85; color: #000;color: #000;
2024-8-20 21:32:14-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/avatar.png@f9941background: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: start asset-db with asset: 266
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/fight_result/uieffect_7.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/gain/uieffect_6.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/levelup/uieffect_9.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/legend_border/skeleton.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/star/uieffect_4.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/fight_result/uieffect_7.png
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/gain/uieffect_6.png
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/levelup/uieffect_9.png
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/legend_border/skeleton.png
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/star/uieffect_4.png
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/load/skeleton.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/up_effect/uieffect_20.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/font/font_title.fntbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/image/building/courage/skeleton.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/DT.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/load/skeleton.png
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/effect/up_effect/uieffect_20.png
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/image/building/courage/skeleton.png
2024-8-20 21:32:15-debug: %cImport%c: /Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/MK.jsonbackground: #aaff85; color: #000;color: #000;
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/fearOfDemons/DT.png
2024-8-20 21:32:15-log: UUID is initialized for "%s"./Users/ruoyan/Desktop/WorkSpace/LegendOfWarcraftHeroes/assets/resources/game/fight_entity/character/sunwukong/MK.png
2024-8-20 21:32:15-debug: Asset DB is ready!
2024-8-20 21:32:15-debug: asset-db:worker-startup-database[assets] (5958ms)
2024-8-20 21:32:15-debug: init worker message success
2024-8-20 21:32:16-debug: programming:execute-script (1ms)
2024-8-20 21:32:16-debug: builder:worker-init (1011ms)
2024-8-20 21:32:16-debug: programming:execute-script (4ms)
2024-8-20 21:32:33-debug: Query all assets info in project
2024-8-20 21:32:33-debug: BuildAssetLibrary query-assets with assets 825
2024-8-20 21:32:33-debug: init custom config: keepNodeUuid: false, useCache: true
2024-8-20 21:32:33-debug:   Number of all scenes: 4
2024-8-20 21:32:33-debug:   Number of all scripts: 64
2024-8-20 21:32:33-debug:   Number of other assets: 614
2024-8-20 21:32:33-debug: Query asset bundle start0%
2024-8-20 21:32:33-debug: // ---- build task Query asset bundle ----
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 208.91MB rss 375.88MB
2024-8-20 21:32:33-debug: // ---- build task Query asset bundle ---- (7ms)
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.26MB rss 377.70MB
2024-8-20 21:32:33-debug: init bundle assets
2024-8-20 21:32:33-debug: // ---- build task Query and organize assets ----
2024-8-20 21:32:33-debug: run build task Query asset bundle success in 7 ms √3%
2024-8-20 21:32:33-debug: Query and organize assets start3%
2024-8-20 21:32:33-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-8-20 21:32:33-debug: Number of scenes: 4
2024-8-20 21:32:33-debug: // ---- build task Query and organize assets ---- (2ms)
2024-8-20 21:32:33-debug: run build task Query and organize assets success in 2 ms √7%
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.52MB rss 378.52MB
2024-8-20 21:32:33-debug: // ---- build task Organize scripts ----
2024-8-20 21:32:33-debug: sort script group...
2024-8-20 21:32:33-debug: Organize scripts start7%
2024-8-20 21:32:33-debug: run build task Organize scripts success in 0 ms √10%
2024-8-20 21:32:33-debug: Init settings and config start10%
2024-8-20 21:32:33-debug: // ---- build task Init settings and config ----
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.58MB rss 378.92MB
2024-8-20 21:32:33-debug: run build task Init settings and config success in 0 ms √11%
2024-8-20 21:32:33-debug: builder.tasks.settings.macro does not defined in i18n
2024-8-20 21:32:33-debug: builder.tasks.settings.macro start11%
2024-8-20 21:32:33-debug: // ---- build task builder.tasks.settings.macro ----
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.64MB rss 379.06MB
2024-8-20 21:32:33-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2024-8-20 21:32:33-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2024-8-20 21:32:33-debug: // ---- build task Sort some build options to settings.json ----
2024-8-20 21:32:33-debug: Sort some build options to settings.json start11%
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.04MB rss 379.13MB
2024-8-20 21:32:33-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-8-20 21:32:33-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-8-20 21:32:33-debug: custom joint texture layouts start12%
2024-8-20 21:32:33-debug: // ---- build task custom joint texture layouts ----
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.09MB rss 379.28MB
2024-8-20 21:32:33-debug: // ---- build task custom joint texture layouts ---- (1ms)
2024-8-20 21:32:33-debug: custom joint physics start12%
2024-8-20 21:32:33-debug: run build task custom joint texture layouts success in 1 ms √12%
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.12MB rss 379.30MB
2024-8-20 21:32:33-debug: // ---- build task custom joint physics ----
2024-8-20 21:32:33-debug: run build task custom joint physics success in 0 ms √13%
2024-8-20 21:32:33-debug: Fill script data to settings start13%
2024-8-20 21:32:33-debug: // ---- build task Fill script data to settings ----
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.14MB rss 379.31MB
2024-8-20 21:32:33-debug: run build task Fill script data to settings success in 0 ms √13%
2024-8-20 21:32:33-debug: Fill scene data to settings start13%
2024-8-20 21:32:33-debug: // ---- build task Fill scene data to settings ----
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.16MB rss 379.36MB
2024-8-20 21:32:33-debug: run build task Fill scene data to settings success in 0 ms √14%
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.18MB rss 379.38MB
2024-8-20 21:32:33-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
2024-8-20 21:32:33-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
2024-8-20 21:32:33-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
2024-8-20 21:32:33-debug: options.md5Cache is false.
2024-8-20 21:32:33-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
2024-8-20 21:32:33-debug: Process: heapTotal 218.41MB heapUsed 209.30MB rss 379.53MB
2024-8-20 21:32:33-debug: Generate md5AssetsMap from suffixMap to settings start14%
2024-8-20 21:32:33-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
2024-8-20 21:32:33-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
2024-8-20 21:33:32-debug: Query all assets info in project
2024-8-20 21:33:33-debug: BuildAssetLibrary query-assets with assets 825
2024-8-20 21:33:33-debug:   Number of other assets: 614
2024-8-20 21:33:33-debug: Query asset bundle start0%
2024-8-20 21:33:33-debug: // ---- build task Query asset bundle ----
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.10MB rss 123.28MB
2024-8-20 21:33:33-debug:   Number of all scenes: 4
2024-8-20 21:33:33-debug:   Number of all scripts: 64
2024-8-20 21:33:33-debug: init custom config: keepNodeUuid: false, useCache: true
2024-8-20 21:33:33-debug: // ---- build task Query asset bundle ---- (19ms)
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.00MB rss 135.69MB
2024-8-20 21:33:33-debug: init bundle assets
2024-8-20 21:33:33-debug: // ---- build task Query and organize assets ----
2024-8-20 21:33:33-debug: run build task Query asset bundle success in 19 ms √3%
2024-8-20 21:33:33-debug: Query and organize assets start3%
2024-8-20 21:33:33-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-8-20 21:33:33-debug: Number of scenes: 4
2024-8-20 21:33:33-debug: // ---- build task Query and organize assets ---- (3ms)
2024-8-20 21:33:33-debug: Organize scripts start7%
2024-8-20 21:33:33-debug: // ---- build task Organize scripts ----
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.24MB rss 136.98MB
2024-8-20 21:33:33-debug: sort script group...
2024-8-20 21:33:33-debug: run build task Query and organize assets success in 3 ms √7%
2024-8-20 21:33:33-debug: run build task Organize scripts success in 0 ms √10%
2024-8-20 21:33:33-debug: Init settings and config start10%
2024-8-20 21:33:33-debug: // ---- build task Init settings and config ----
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.29MB rss 137.03MB
2024-8-20 21:33:33-debug: run build task Init settings and config success in 0 ms √11%
2024-8-20 21:33:33-debug: builder.tasks.settings.macro start11%
2024-8-20 21:33:33-debug: // ---- build task builder.tasks.settings.macro ----
2024-8-20 21:33:33-debug: builder.tasks.settings.macro does not defined in i18n
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.31MB rss 137.22MB
2024-8-20 21:33:33-debug: run build task builder.tasks.settings.macro success in 0 ms √11%
2024-8-20 21:33:33-debug: Sort some build options to settings.json start11%
2024-8-20 21:33:33-debug: // ---- build task Sort some build options to settings.json ----
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.34MB rss 137.25MB
2024-8-20 21:33:33-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
2024-8-20 21:33:33-debug: custom joint texture layouts start12%
2024-8-20 21:33:33-debug: run build task Sort some build options to settings.json success in 2 ms √12%
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.39MB rss 137.86MB
2024-8-20 21:33:33-debug: // ---- build task custom joint texture layouts ----
2024-8-20 21:33:33-debug: run build task custom joint texture layouts success in 0 ms √12%
2024-8-20 21:33:33-debug: // ---- build task custom joint physics ----
2024-8-20 21:33:33-debug: custom joint physics start12%
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.42MB rss 137.88MB
2024-8-20 21:33:33-debug: run build task custom joint physics success in 0 ms √13%
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.43MB rss 137.94MB
2024-8-20 21:33:33-debug: // ---- build task Fill script data to settings ----
2024-8-20 21:33:33-debug: Fill script data to settings start13%
2024-8-20 21:33:33-debug: run build task Fill script data to settings success in 0 ms √13%
2024-8-20 21:33:33-debug: // ---- build task Fill scene data to settings ----
2024-8-20 21:33:33-debug: Fill scene data to settings start13%
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.45MB rss 137.98MB
2024-8-20 21:33:33-debug: run build task Fill scene data to settings success in 0 ms √14%
2024-8-20 21:33:33-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.47MB rss 138.02MB
2024-8-20 21:33:33-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
2024-8-20 21:33:33-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
2024-8-20 21:33:33-debug: Generate md5AssetsMap from suffixMap to settings start14%
2024-8-20 21:33:33-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
2024-8-20 21:33:33-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
2024-8-20 21:33:33-debug: Process: heapTotal 218.41MB heapUsed 210.58MB rss 139.28MB
2024-8-20 21:33:33-debug: options.md5Cache is false.
2024-8-20 21:33:33-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
